Day,MSE 0/100,MSE 100/0,MSE 70/30,MSE 10/90,MSE 30/70
2023-03-18,2.152658351697028,12.77671940624714,4.40735500305891,2.059031850658357,2.500765984877944
2023-03-19,2.519622473046184,11.857600025832653,4.527160674333572,2.225637473165989,2.686148537322879
2023-03-20,2.6347788562998176,11.89955547451973,4.500194946303964,2.4281523562967777,2.8776413993909955
2023-03-21,2.644783006981015,11.442821882665156,4.4706429820507765,2.2946422453969717,2.8343762084841733
2023-03-22,2.155236275866628,12.094095535576345,4.858797853812575,2.0107015315443277,2.5790641084313397
2023-03-23,2.03632403165102,13.00646647810936,5.147936213761568,1.8910440523177385,2.5268815085291862
2023-03-24,2.3023280454799533,12.646990567445755,5.182826416566968,2.096915105357766,2.703440934419632
2023-03-25,2.2802388807758693,13.002228755503893,6.148243462666869,2.0853793993592262,2.6900435658171773
2023-03-26,3.032222567126155,13.0574369430542,4.453541524708272,2.3877676483243704,3.0069097504019737
2023-03-27,2.1818305738270283,12.08391873165965,4.561886060982944,1.9528984394855797,2.5738032907247543
2023-03-28,1.9884580001235008,12.95857384800911,4.578813677653669,1.8020278913900256,2.375300517305732
2023-03-29,2.6154979784041643,10.878586359322071,4.39269776456058,2.174198445864022,2.75837411172688
2023-03-30,2.591963703744113,10.834236089140177,4.4110640790313465,2.3351822700351477,2.83035151194781
2023-03-31,2.2638334985822444,11.574511416256428,5.70914757438004,1.942548151127994,2.7205077186226845
2023-04-01,2.2316145524382596,13.422250617295505,4.787229169160128,1.9230285985395312,2.7093360805884004
2023-04-02,2.4178900569677357,11.959200873970985,4.469888722524047,2.3860708018764853,3.05083183106035
2023-04-03,2.5356808863580227,11.107087098062037,4.492524582892656,2.1965524088591337,2.7264812355861068
2023-04-04,2.043491397053004,10.983089301735165,4.451585579663514,1.8925269227474928,2.513649668544531
2023-04-05,2.2505278000608087,12.421339675784113,6.061057616025209,2.045736601576209,2.7255690470337868
2023-04-06,2.0464075030758977,11.877749394625425,4.887270200997591,2.05316876526922,2.580945244990289
2023-04-07,2.1325201448053117,12.76741275563836,5.223676124587655,2.0992795284837484,2.5628841016441584
2023-04-08,2.7026232657954097,11.989207863807678,4.628935838118196,2.273136586882174,2.696676584891975
2023-04-09,2.7870017755776644,11.160183548927307,4.482375802472233,2.2897336212918162,2.830546014010906
2023-04-10,3.1916548870503902,11.386993378400804,4.4927026983350515,2.3407166730612516,3.0083144875243306
2023-04-11,2.392997592687607,11.071658749133348,4.7721563279628745,2.1433381643146276,2.6199316279962663
2023-04-12,2.332356171682477,11.52590062469244,4.5854699704796085,2.164420858025551,2.692320356145501
2023-04-13,2.710320465266705,11.086961477994919,4.148724256083368,2.020133575424552,2.792371362447738
2023-04-14,2.3389454931020737,10.742118582129477,4.339102115482092,1.9097456987947226,2.663039602339268
2023-04-15,2.0982512086629868,11.002919487655165,4.862476531416178,1.9309122255071998,2.7668516943231225
2023-04-16,1.9755945028737187,12.709621656686068,5.055955499410628,2.052271063439548,2.4458180833607908
2023-04-17,2.1074645267799497,12.126904875040054,4.642414189875126,2.039838368073106,2.5594291370362043
2023-04-18,2.1486341301351786,12.011733055114744,4.728898499161005,2.0706663513556123,2.5825261976569895
2023-04-19,2.388088018633425,11.361455898731947,4.6116709895432,2.0507732313126326,2.6012960029765964
2023-04-20,2.4295169580727816,10.779396481812,4.5003778114914885,2.0689457561820745,2.596594942733645
2023-04-21,2.5647094286978245,10.39447808638215,4.385240664705633,1.9762718165293336,2.5807296065613627
2023-04-22,2.2135992441326384,11.966688372194767,5.459646787494421,2.1046495903283358,2.5568205770105124
2023-04-23,2.0739510376006365,13.424130566418171,4.694719333201646,2.024426870048046,2.4438260402530427
2023-04-24,2.1601256635040045,11.723923198878765,4.590436303988098,2.056570532731712,2.543341987766325
2023-04-25,2.1596777625381947,12.069523204118012,4.587071584537624,1.969058378599584,2.489427393302321
2023-04-26,2.1345577854663134,11.543066203594208,4.696648679673672,1.9651808054186404,2.501184912398457
2023-04-27,2.1320268837735057,12.512384690344335,5.249572210013866,1.929146982729435,2.4652454908937216
2023-04-28,2.138471575453877,12.363360486924648,5.632191728800535,1.9425746309570968,2.5673873350024223
2023-04-29,2.1357917692512274,14.037816636264324,6.3241564482450485,2.1125417668372393,2.6939471438527107
2023-04-30,2.0509000495076184,13.772543370723724,6.154333110898732,2.1211639791727066,2.6470569474622607
2023-05-01,2.2198187978938217,12.24136708304286,4.6646795701235515,2.056459626182914,2.616952350363136
2023-05-02,2.1490701567381616,12.681859396398067,4.752196474000812,2.0267480704933405,2.5067297648638487
2023-05-03,2.141994461417198,12.785848416388035,4.915135530754924,1.9939061952754855,2.5236602313816547
2023-05-04,2.142830416560173,12.861509956419468,4.914473416283727,1.9513646280393004,2.571450979448855
2023-05-05,2.1634286362677813,11.935598440468311,4.804425621405244,2.0848536025732756,2.564887069165706
2023-05-06,2.3459307057783008,10.728113483637573,4.603252541273832,2.144595184363425,2.763646803796292
2023-05-07,2.404128620401025,11.145625580102204,4.733744189143182,2.064742469228804,2.673486191779375
2023-05-08,2.3707101261243224,10.397971048951149,4.5157484617084265,1.9424745300784707,2.6949412655085325
2023-05-09,2.1311021083965898,11.26680962741375,4.905486898496747,2.0136249996721745,2.6711775781586766
2023-05-10,2.364841578528285,10.97413033246994,4.661109186708926,1.9613667600788176,2.6787911821156736
2023-05-11,2.349539324641228,11.434092801064253,4.583015302196143,1.9540646206587553,2.480259197764098
2023-05-12,2.348171160556376,11.779744103550911,4.917325638234615,2.0600212225690484,2.5166251463815565
2023-05-13,2.3300993302837014,11.560056991875172,5.775017514824867,2.0240592397749424,2.7554525434970856
2023-05-14,2.713052281178534,11.05433452874422,4.558935994282366,2.0333376294001937,2.742015989497304
2023-05-15,2.5078846653923392,10.84645813331008,4.786440711468458,2.044349438510835,2.6309776352718472
2023-05-16,2.614985480904579,11.449382230639458,4.9702586978673935,2.0832386892288923,2.6421704096719623
2023-05-17,2.952206223271787,10.66110882908106,4.528062175959349,2.096023103222251,2.8105951845645905
2023-05-18,3.048358876258135,10.560923404991627,4.468490872532128,1.9875683728605509,3.072773516178131
2023-05-19,2.8000103775411844,11.59602776169777,4.926185812801124,1.9745348347350955,2.8403347637504335
2023-05-20,2.625469355843961,12.484085708856584,5.914826262742281,1.9560158159583807,2.772580599412322
2023-05-21,2.8412688011303544,11.292654890567064,5.167632931843401,1.999025708064437,2.69418035633862
2023-05-22,2.9020068794488907,11.35444812476635,4.9603526294231415,2.050917148590088,2.6602807128801937
2023-05-23,3.0670175375416875,11.665480434894562,5.03272402100265,2.06440974958241,2.722960961982608
2023-05-24,2.8455293225124483,12.029343210160732,5.35889851860702,1.9875839282758534,2.7444148482754827
2023-05-25,3.701016367413104,10.432924423366783,4.8195972573012105,2.194453258998692,3.0689428467303514
2023-05-26,3.2485599210485816,9.811117239296435,4.80739563703537,2.139100441709161,2.894175974652171
2023-05-27,3.229137025773525,10.626557283103468,4.720038324594499,2.0741844875738025,2.881298465654254
2023-05-28,3.404199806973338,10.923238713294268,4.728657687082887,2.0942224748432636,2.978089246898889
2023-05-29,3.0665119271725416,10.881379209458828,4.7935643792152405,1.9800197216682136,2.7032454824075103
2023-05-30,3.137089340016246,10.592403765767813,4.798576785251498,2.0107829896733165,2.741791564039886
2023-05-31,3.314470471814275,10.82489239051938,4.800554104149342,1.9825051445513964,2.775842724367976
2023-06-01,3.3764881314709783,10.667555183172228,4.716208130121232,2.1113132452592254,2.8224823717027903
2023-06-02,3.3076586248353124,11.509160622954367,4.7854841127991685,2.082997877150774,2.76121873408556
2023-06-03,2.897416250780225,12.151872385293245,5.345237776637077,1.8253871379420161,2.6524015981704
2023-06-04,3.114145696163177,11.621628887951374,4.772894913330673,1.8666006764397025,2.6710607344284654
2023-06-05,3.07320645544678,10.904888547956944,4.798148358240724,1.8981439713388681,2.735265651717782
2023-06-06,2.774744583293796,11.816274393349886,5.260453401133418,1.9399818638339639,2.736602467484772
2023-06-07,3.2051520003005862,12.289695739746096,5.573866758495568,1.9351258431561291,2.912421408109367
2023-06-08,2.7921310253441334,12.323842607438564,5.148259196430447,1.8456369638442993,2.6060939580202103
2023-06-09,3.2285466324537992,11.583402939140795,4.874278698116541,1.9211636111140251,2.6693061785772443
2023-06-10,3.028663345612585,10.818131603300571,4.880426768213511,1.9889234751462936,2.6716349786147475
2023-06-11,2.890370478853584,11.973891835659742,5.420055761933327,1.9815136352553964,2.804655865766108
2023-06-12,2.8572930162772536,12.346397247165447,5.279877958819268,1.9378345040604472,2.7215821109712124
2023-06-13,2.950256452895701,11.529842913150787,4.9951639864593735,1.9960483303293586,2.72729747928679
2023-06-14,2.5432534050196414,12.264083214104176,5.19426760263741,2.0039281575009227,2.9430584516376257
2023-06-15,2.3861270863562822,11.28969579935074,4.799182377755641,1.8848943198099732,2.735927291214466
2023-06-16,2.7274580206722017,12.41808420047164,5.3654032945632935,2.004030514508486,2.86116215866059
2023-06-17,2.682933434844017,11.865778136998415,5.138997193425894,2.081238334067166,2.6264307042583823
2023-06-18,2.699876488186419,11.527490839362144,4.799861116334796,1.9260664167813957,2.6442180247977376
2023-06-19,2.5356151023879647,11.606317609548569,4.731586854904889,1.8570956052280962,2.5249987095594406
2023-06-20,2.6438264083117247,11.543678920716047,5.337728429585695,1.9002909748815,2.7859318954870105
2023-06-21,2.6692764926701784,11.652392037212849,4.95277488604188,1.9983464945107698,2.6314438227564096
2023-06-22,2.6883821049705148,12.375480886548758,5.717278188094497,1.9658829364925623,2.636786811053753
2023-06-23,2.5455508567392826,11.961617544293404,5.565139576792717,1.9324461556971073,2.746174391359091
2023-06-24,2.5659574242308736,12.651647217571735,5.065015638247131,2.0670213969424367,2.62793661095202
2023-06-25,2.7467016130685806,11.584735717624426,4.808612521737813,2.0647215703502297,2.6139488490298386
2023-06-26,2.6889534993097186,12.45422026142478,5.579953081905842,2.059320160187781,2.6127485884353523
2023-06-27,2.6452860049903397,12.65531687065959,5.478257238864899,2.207748033106327,2.749442928470671
2023-06-28,2.7798657584935427,12.252399791032074,5.148775968700647,2.057654899545014,2.6584584731608634
2023-06-29,2.6707206526771192,11.168687492609024,5.0701201893389225,2.0069098100066185,2.570478469133377
2023-06-30,2.752407481893897,10.940321646630764,5.1497031189501286,2.0636303164064884,2.6419307850301266
2023-07-01,2.7796817058697343,10.696555227041245,5.266048600897194,2.0367581583559513,2.6688103051856156
2023-07-02,2.9205959569662814,11.330289971083404,5.539569323882461,2.2140948800370097,2.8861700417473912
2023-07-03,2.897775094024837,11.350269299000502,5.0562761072069415,2.2321966337040067,2.8614288568496704
2023-07-04,2.7444445341825485,12.18464657664299,5.1225849241018295,2.1941965352743864,2.7755451528355484
2023-07-05,3.4690428525209427,10.86955139413476,4.704574579373002,2.310233758762479,3.0866408720612526
2023-07-06,3.467977484688163,10.576338227838278,4.796794680878519,2.4050992308184505,3.055478506721556
2023-07-07,3.21362127084285,11.212690081447363,5.7767563965171576,2.256932593882084,3.2243701815605164
2023-07-08,3.214537734165788,11.199028864502909,5.405135862529278,2.177778803743422,2.9684308776631947
2023-07-09,3.201177651062608,12.022272739559412,5.987935289740562,2.276031794026494,3.0580934789031744
2023-07-10,3.098109131678939,13.400794118642807,5.353953083977103,2.558910227380693,3.0205973284319043
2023-07-11,3.2839671336114407,11.165535561740398,4.8550431802868825,2.3854899080470204,2.920407629571855
2023-07-12,3.4374190494418144,10.746350605040787,4.817745806649327,2.2771983314305544,3.114849608391524
2023-07-13,3.084503961727023,11.024044454097748,5.172182712703943,2.211348577402532,2.933443542569876
2023-07-14,3.1161600630730386,10.640807468444107,5.254901899024843,2.17443379573524,2.915095277130604
2023-07-15,3.1714112358167768,11.640908103436232,5.198567071929574,2.2955836448818445,3.1675941031426187
2023-07-16,2.946503204293549,13.85955585166812,6.232635034248233,2.524918676353991,3.126690248027444
2023-07-17,3.265568045899272,12.448398023843765,5.3050682321190825,2.6383803505450487,3.1238389760255814
2023-07-18,3.137449608184397,12.554840762168169,5.516367293894291,2.4734010407701135,3.218905837275088
2023-07-19,3.2191554363816977,12.817756254225971,5.78101359307766,2.4797353008762,3.254116885364056
2023-07-20,3.378455238416791,12.824325151741505,5.143440579995513,2.5204076059162617,3.1102535175159574
2023-07-21,3.5223264433443533,12.762533817440273,4.826176129281522,2.460045232437551,3.0683393916115165
2023-07-22,3.454019883647561,11.307769529521465,4.709472516551613,2.5352833326905966,3.1790699623525143
2023-07-23,3.2688204338774085,12.307919561862946,4.831670634448528,2.536581913009286,3.0676012812182307
2023-07-24,3.204062171280384,12.611842453479767,4.927984066307545,2.5349560752511024,2.980249905958772
2023-07-25,3.2587713981047277,13.662767261266707,5.104340203106403,2.5960225984454155,2.914145803079009
2023-07-26,3.468993455171585,11.605501603335142,4.9487205035984525,2.453564442694187,3.069735816679895
2023-07-27,3.4013105370104317,12.509236559271812,5.2686799596995115,2.533734915778041,3.0472526606172323
2023-07-28,3.508493760600686,11.776057351380588,4.7215268947184095,2.5997872464358807,3.1492432253435254
2023-07-29,3.3948401967063546,12.645324356853962,5.092551335692408,2.6263558957725763,3.1229284498840566
2023-07-30,3.391785635612905,11.69997213408351,4.840832417830826,2.5744734797626734,3.1677755434066057
2023-07-31,3.166325921192765,11.283087953925133,4.830016298219562,2.3983515053987503,3.0606972891837363
2023-08-01,3.135915440507233,11.032499000430107,4.583180118352175,2.316335756331682,3.03953479975462
2023-08-02,3.281039865687489,10.769479013979435,4.77206703275442,2.350001474842429,3.049576235935092
2023-08-03,3.104769461788237,12.901983484625815,5.104575790464878,2.37812542822212,2.8369553200900555
2023-08-04,3.0841220822185282,13.11880649998784,5.5833178013563165,2.489958652295172,3.0550783406943083
2023-08-05,3.2471532840281725,11.631325017660856,4.953040396794677,2.525526168756187,3.1129292864352465
2023-08-06,3.3256447222083807,11.409818753600119,4.700605217367412,2.465594597160816,3.0204358370974664
2023-08-07,2.9194104205816984,13.077596761286259,5.981169752776622,2.5518891541287303,3.0101695004850626
2023-08-08,2.957125771790743,12.512653525918722,4.924138197675346,2.5036212941631675,2.942331740632653
2023-08-09,3.726224452257157,10.860105101019144,4.584690537303687,2.4534240877255797,3.1158696161583066
2023-08-10,3.060473813675344,13.581579867750404,6.168738612905145,2.5330749386921525,2.9925975808873773
2023-08-11,3.361838730052113,12.344752885401249,4.683182202279569,2.6824195124208927,3.18877131678164
2023-08-12,3.2019931823015213,12.308700419962404,5.025259321555495,2.5559867592528462,3.068446023389697
2023-08-13,3.1777728069573636,12.728841975331305,5.279734041541817,3.0053375847637653,3.1686718203127384
2023-08-14,2.752182581461966,12.33990529552102,5.0966736394912004,2.6400211500003934,3.0969029339030385
2023-08-15,2.6361258840188384,13.572110775858164,5.496048359200358,2.5125648267567158,2.8944132244214416
2023-08-16,2.895912006497383,13.315217010676859,4.9594188295304775,2.4925930984318256,2.9041756130754948
2023-08-17,2.816395810805261,13.06826351210475,5.181277524679898,2.373783686198294,2.897364953532815
2023-08-18,2.7347866399213667,12.721334528177975,4.660641336813568,2.5469083338975906,2.8826723294332623
2023-08-19,2.92598573025316,10.685980394482614,4.507574150338768,2.299879789352417,3.1001085368916392
2023-08-20,2.7467728592455387,11.93184994161129,4.3345433101058015,2.3319417564198375,3.0156974913552403
2023-08-21,2.6499331556260586,12.323503475636244,5.2192469872534275,2.3324996139854193,2.9046099772676826
2023-08-22,2.8159894701093435,12.073493041098118,4.420128967612981,2.3058943916112185,2.922502029687166
2023-08-23,2.8392762830480933,12.127626836299894,4.4673566333949575,2.202936541289091,2.9835025314241648
2023-08-24,2.2999353613704443,13.537818565964699,4.11457453854382,2.3128639301285148,2.4657138157635927
2023-08-25,2.3698665713891387,13.441124204546213,5.314238090068101,2.335211718454957,2.8289258759468794
2023-08-26,2.64083169400692,11.801216751337053,4.465210223570466,2.4247059412300587,3.024846925400197
2023-08-27,3.0634918017312884,12.332534641027449,4.604737311601639,2.5899239256978035,3.237348860129714
2023-08-28,2.9370789974927902,12.76938010007143,5.432854425162077,2.4719362193718553,3.321580840274692
2023-08-29,2.8842618316411968,12.071752734482287,4.830255210399628,2.4548292998224497,3.2071573426947
2023-08-30,2.821160042658448,12.8332613222301,4.4398741330951434,2.5703176902607083,3.2293719006702304
2023-08-31,3.2985194027423863,11.64185045287013,4.529432477429508,2.521987846121192,3.2806917093694214
2023-09-01,3.694935743696988,11.860501170158384,4.58290273323655,2.542157401330769,3.335558865219354
2023-09-02,3.2600535918027163,12.113950420171022,4.529907451942564,2.4856475461274385,3.301220345310867
2023-09-03,3.393341414630413,10.948084630072117,4.432786563411356,2.4602378346025944,3.315183646045625
2023-09-04,2.8678322257474065,12.205250021070242,4.472579453140497,2.4475253792479634,3.1193488044664264
2023-09-05,2.8879148606210947,11.34554710239172,4.338254760950804,2.5334435189142823,3.044054419733584
2023-09-06,3.3082518680021167,12.916065528988838,4.6499292366206655,2.604888235218823,3.1026190146803856
2023-09-07,2.8733188938349485,12.712979726493359,4.216118864715098,2.495834087021649,2.9900049325078726
2023-09-08,2.6059524156153198,11.014600060880184,4.66742254793644,2.0966690685600042,3.006032947450876
2023-09-09,2.6451746234670286,10.863312128931284,5.04453188739717,1.9704158557578921,3.0368780298158526
2023-09-10,2.7698152977973223,11.716881226748226,5.224230419844389,2.00399536639452,3.0052941245958213
2023-09-11,2.996194800361991,11.516290940344335,4.824776379391551,2.2008801391348243,3.0136275524273515
2023-09-12,2.8785571502521634,13.762577455490828,4.570252262055874,2.4150197859853506,2.975133955478668
2023-09-13,2.727714031934738,14.229448903352024,4.818923268467189,2.2325255535542965,2.930040587671101
2023-09-14,3.124574711546302,12.391439080238342,4.421053268015385,2.320321029983461,3.159282524138689
2023-09-15,3.0995399923995137,12.772963307797909,4.5789290964603415,2.267547086812556,2.971038012765348
2023-09-16,3.1213144864887,12.81599409878254,5.093874614685773,2.365443608723581,3.2530543673783536
2023-09-17,3.072205446660518,13.191660940647125,4.342972682788968,2.16350463218987,3.5923996707424517
2023-09-18,2.5020745396614075,14.329393990337849,5.4692008998245,2.256408459506929,3.15496904309839
2023-09-19,2.8394249500706787,12.867739722132685,4.516261909157039,2.417692942544818,3.424005531705916
2023-09-20,3.183150705881417,13.042049668729305,4.3000829592347145,2.33746737241745,3.22922632098198
2023-09-21,3.3782225009053946,12.647819872945547,4.355375217273831,2.3987963190302253,3.026374443434179
2023-09-22,3.0978398211300373,12.674535289406776,4.675083886831999,2.134887892752886,2.838388318195939
2023-09-23,2.5960330478847027,14.08961545675993,5.969346687197684,2.133347075432539,2.7721535973250866
2023-09-24,2.4499470368027687,14.435706585645676,6.223679864779115,2.1974121127277613,2.8596838004887104
2023-09-25,2.4704379122704268,14.784142188727856,5.598547384142876,2.377082146704197,2.83000145573169
2023-09-26,2.6244436483830214,14.035466462373734,5.1172794587910175,2.1833034697920084,2.7345980750396848
2023-09-27,2.9185690032318234,11.078694071620703,4.382562283426523,2.5038516568019986,2.8215236356481914
2023-09-28,2.7684245724231005,13.393919337540865,5.3360731434077024,2.151718852110207,2.572663589380681
2023-09-29,2.584035904146731,12.887795045971869,5.188068710267544,2.257105722092092,2.6936621591448784
2023-09-30,2.483942625112832,13.904766775667667,5.347683420404792,2.3415621276944876,2.723455410450697
2023-10-01,2.929261866956949,13.559133522212505,4.3695812299847585,2.446473785676062,3.040641965344548
2023-10-02,3.0201515648514032,13.54638520628214,4.207770237699152,2.411696151830256,3.3974197832867503
2023-10-03,2.9672218300402164,13.588473647832869,4.289821609854698,2.4193971510976553,3.3073099935427313
2023-10-04,3.0096895387396216,10.94454512000084,4.349686922505498,2.3854742338880897,2.890571868047118
2023-10-05,2.9211761383339763,10.861413180828094,4.4514910597354165,2.52380414865911,2.713611563667655
2023-10-06,2.951446501538157,10.780156441032887,5.184832233935595,2.0259441761299968,2.8135516634210944
2023-10-07,2.6569927018135786,12.08746299147606,4.485759045928717,2.034109700471163,2.61700127273798
2023-10-08,2.959352214820683,10.486396104097368,4.304938148707151,1.9150795438326895,2.6454189978539944
2023-10-09,2.9388326033949848,10.783563908189537,4.162163184955716,1.9735402381047606,2.5784566160291438
2023-10-10,3.319853832945228,10.149742718786,4.172692894935608,1.9415761157870293,2.7213966334238653
2023-10-11,3.111494863405824,9.491944815963508,4.369745571166277,2.0643014553934336,2.672317279502749
2023-10-12,3.421129323542118,12.111107222735882,4.244337575510143,2.185704940930009,2.774782106280327
2023-10-13,3.2108790054917336,12.922917511314154,4.345330931246282,2.165156356059015,2.6483538653701544
2023-10-14,2.7918189670890565,13.824516981840134,5.258240969851613,2.1543820342049003,2.6739203184843063
2023-10-15,3.0190519988536835,13.154460936784744,4.3670619651675215,2.25418534129858,2.7312321681529284
2023-10-16,3.2990893721580505,13.107651248574257,4.235900603234768,2.2075991285964847,2.6511894632130857
2023-10-17,3.203317648731172,13.829898443073034,4.3095468264073125,2.2628833120688796,2.6148304017260666
2023-10-18,3.4768378967419267,12.660725880414248,4.605056969448924,2.42604061961174,2.9363335249945517
2023-10-19,3.469654144719243,11.824672892689705,4.330459004268049,2.2944299317896366,2.8926950041204686
2023-10-20,2.729495423845947,13.265945054590702,4.340404970571399,2.2936775721609592,2.8374212700873613
2023-10-21,2.6520657911896706,13.929556645452974,4.587419740855693,2.476179404184222,2.7490950096398588
2023-10-22,3.1059511983767147,12.469945717602966,4.124725218862295,2.311403858475387,2.656045127660036
2023-10-23,3.0842144647613168,10.024175606667997,4.2559013050049534,2.4834009166806936,2.7327231131494045
2023-10-24,2.864358499646187,10.904002245515585,3.804256115108728,2.2268149349838495,2.6344615733250976
2023-10-25,2.987958267331124,10.461695529520512,3.7904224824160337,2.129473420791328,2.7000258676707745
2023-10-26,2.909122947603464,9.938568100333212,3.7670589610934258,2.2109408117830753,2.698078234679997
2023-10-27,3.0402491614222527,12.49086169525981,3.928802032023668,2.3800457501783967,2.615425307303667
2023-10-28,3.132459763437509,12.299584709107876,4.002415481954813,2.4044896010309458,2.8634489234536886
2023-10-29,2.475419444963336,12.108642105013132,4.0819490142166615,2.3015512246638536,2.6592317316681147
2023-10-30,2.4253818299621344,12.511955313384533,4.18942054733634,2.248551193624735,2.773554059676826
2023-10-31,2.7007212303578854,11.935066469013693,4.031075444072485,2.3179782181978226,2.653137808665633
2023-11-01,2.6580922678112984,11.621134914457798,4.0590794663876295,2.2913295356556773,2.9295677505433564
2023-11-02,2.9633132647722964,12.64440005645156,4.0025712735950965,2.4436009023338556,2.6108403783291583
2023-11-03,3.1198563147336245,12.269674614071846,4.0000843070447445,2.453933022916317,2.638382250443101
2023-11-04,3.008661931380629,12.315666396170855,4.121166709810495,2.54996906965971,2.744564940221608
2023-11-05,2.85982059314847,12.21398290246725,4.019591035321355,2.4545818381011486,2.6017949637025595
2023-11-06,2.85672162193805,12.786272093653679,4.0821000561118135,2.4654098320752382,2.4913052050396804
2023-11-07,2.724132724106312,11.81038660928607,3.824656270444393,2.257520374841988,2.6689143246039753
2023-11-08,2.67264619935304,10.547760911285877,3.81052031647414,2.1586537174880505,2.439185776747763
